SongVidTitle,ViewCount,CurrentPosition,WeekStartDate,YtChannel
Young Nudy - Peaches & Eggplants (Official Video) ft. 21 Savage,2006208,13,20230720,Young Nudy
"Ryan Castro, Peso Pluma - QUEMA 🔥 (Video Oficial)",1807678,14,20230720,Ryan Castro
Ice Spice & Nicki Minaj - Princess Diana (Official Music Video),1768488,15,20230720,Ice Spice
Billie Eilish - What Was I Made For? (Official Music Video),1713994,16,20230720,Billie Eilish
"Peso Pluma, Grupo Frontera - TULUM (Video Oficial)",1707011,17,20230720,Peso Pluma
RUBICON (Lyric Video) - Peso Pluma,1693720,18,20230720,Peso Pluma
Nicki Minaj & Ice Spice – Barbie World (with Aqua) [Official Music Video],1662276,19,20230720,Nicki Minaj
"KAROL G, Shakira - TQG (Official Video)",1644289,20,20230720,KAROL G
Quavo & Future - Turn Your Clic Up (Official Video),1617223,21,20230720,Quavo Huncho
"Grupo Firme - Gerardo Coronel ""El Jerry"" - Qué Onda Perdida (Video Oficial)",1606150,22,20230720,Grupo Firme
FendiDa Rappa 'Point Me 2' (with Cardi B) [Official Video],1568214,23,20230720,FendiDa Rappa
"GloRilla, Cardi B - Tomorrow 2 (Official Music Video)",1563062,24,20230720,theofficialGloRilla
Fuerza Regida - SABOR FRESA [Official Video],1477038,25,20230720,FUERZA REGIDA
"Rylo Rodriguez - ""Thang for you"" ft. NoCap (Official Music Video)",1462668,26,20230720,Rylo Rodriguez
Carin Leon x Grupo Frontera - QUE VUELVAS (Video Oficial),1450488,27,20230720,Grupo Frontera
That Mexican OT - Johnny Dang (feat. Paul Wall & Drodi) (Official Music Video),1450198,28,20230720,That Mexican OT
"Yuridia, Angela Aguilar - Qué Agonía (Video Oficial)",1402919,29,20230720,Yuridia 
EL ALFA X Peso Pluma  - Plebada (Video Oficial),1396714,30,20230720,ElAlfaElJefeTV
Grupo Frontera - NO SE VA (Video Oficial),1362159,31,20230720,Grupo Frontera
Peso Pluma - Bye (Video Oficial),1343457,32,20230720,Peso Pluma
Chris Brown - Under The Influence (Official Video),1323445,33,20230720,Chris Brown
"Peso Pluma, Natanael Cano - PRC (Video Oficial)",1322931,34,20230720,Peso Pluma
"LADY GAGA (Visualizer) - Peso Pluma, Gabito Ballesteros, Junior H",1320455,35,20230720,Peso Pluma
Yahritza Y Su Esencia & Grupo Frontera - Frágil (Official Lyric Video),1318298,36,20230720,Yahritza Y Su Esencia
"Rema, Selena Gomez - Calm Down (Official Music Video)",1308204,37,20230720,Selena Gomez
PESO PLUMA || BZRP Music Sessions #55,1285365,38,20230720,Bizarrap
Lil Baby - California Breeze (Official Video),1279862,39,20230720,Lil Baby Official 
King Von - Don't Miss (Official Video),1238500,40,20230720,King Von
Miley Cyrus - Flowers (Official Video),1220556,41,20230720,Miley Cyrus
Fuerza Regida - TQM [Official Video],1213895,42,20230720,FUERZA REGIDA
정국 (Jung Kook) 'Seven (feat. Latto)' Official Performance Video,1194357,43,20230720,BANGTANTV
"Becky G, Peso Pluma - CHANEL (Official Video)",1181634,44,20230720,Becky G
Gunna - fukumean [Official Visualizer],1168760,45,20230720,Gunna
Rod Wave - Fight The Feeling (Official Video),1127248,46,20230720,RodWave
Sexyy Red - SkeeYee (Official Video),1118306,47,20230720,Sexyy Red
6ix9ine - Pa Ti (feat. Yailin La Más Viral) (Official Music Video),1099237,48,20230720,Tekashi 6ix9ine
Aqua - Barbie Girl (Official Music Video),1029052,49,20230720,Aqua
GloRilla - Lick Or Sum (Official Music Video),1018586,50,20230720,theofficialGloRilla
Kaliii - Area Codes (Official Music Video),1009493,51,20230720,Kaliii
Yahritza Y Su Esencia & Grupo Frontera - Frágil (Official Video),1006633,52,20230720,Yahritza Y Su Esencia
Bad Bunny - WHERE SHE GOES (Official Video),1001049,53,20230720,Bad Bunny
"Lauv - Steal The Show (From ""Elemental"")",982205,54,20230720,DisneyMusicVEVO
Morgan Wallen - Thinkin’ Bout Me,977929,55,20230720,Morgan Wallen
Harry Styles - Daylight (Official Video),975784,56,20230720,Harry Styles
"Feid, Young Miko - Classy 101 (Official Video)",970708,57,20230720,Feid
Fuerza Regida X Peso Pluma - Igualito A Mi Apá [Oficial Video],946677,58,20230720,FUERZA REGIDA
"Jelly Roll - ""NEED A FAVOR"" (Official Music Video)",912002,59,20230720,Jelly Roll
Carin Leon - No Es Por Acá (Video Oficial),901089,60,20230720,Carin Leon oficial
Finesse2Tymes - Back End [Official Music Video],886625,61,20230720,Finesse2tymes
"Cartel de Santa, La Kelly - Shorty Party (Video Oficial)",879208,62,20230720,elcarteldesantatv
"DaBaby, Sexyy Red - SHAKE SUMN (Remix) [Official Music Video]",875350,63,20230720,DaBaby
Olivia Rodrigo - vampire (Official Video),874442,64,20230720,Olivia Rodrigo
Carin Leon - Primera Cita [Official Video],862679,65,20230720,Carin Leon oficial
Lainey Wilson - Heart Like A Truck (Official Music Video),860649,66,20230720,Lainey Wilson
Lil Uzi Vert - Just Wanna Rock [Official Music Video],859662,67,20230720,LIL UZI VERT
Dame Un Beso Y Dime Adios - Carin Leon Ft. Grupo Yndio,847713,68,20230720,Carin Leon oficial
Sexyy Red - Pound Town (Spring Break Edition) (Official Video),838418,69,20230720,Sexyy Red
Junior H con Banda - El Hijo Mayor [En Vivo],837420,70,20230720,Rancho Humilde
Young Thug - Oh U Went (feat. Drake) [Official Video],827747,71,20230720,Young Thug
Coco Jones - ICU,826290,72,20230720,Coco Jones
Natanael Cano - Mi Bello Angel [Official Video],818493,73,20230720,Natanael Cano
Gunna - fukumean [Official Video],804800,74,20230720,Gunna
NUEVA VIDA (Lyric Video) - Peso Pluma,803957,75,20230720,Peso Pluma
"Gerardo Coronel ""El Jerry""  - Te felicito  [Video Oficial 2022]",801053,76,20230720,Gerardo Coronel El Jerry
Finesse2Tymes - Revelations [Official Music Video],794894,77,20230720,Finesse2tymes
BigXthaPlug ft. Big Yavo - Boy (Official Video),781836,78,20230720,BigXthaPlug
Residente - Bajo y Batería,781455,79,20230720,Residente
Chino Pacas X Fuerza Regida - Dijeron que no la iba lograr [ Oficial Video ],779623,80,20230720,FUERZA REGIDA
YoungBoy Never Broke Again - Big Truck [Official Music Video],768748,81,20230720,YoungBoy Never Broke Again
Eden Muñoz & Junior H– Abcdario (Video Oficial),763882,82,20230720,Eden Muñoz
JT - No Bars (Official Video),759121,83,20230720,City Girls
Z-Ro ft. SHAQ “Stop The Rain”,758290,84,20230720,TVzro
Lil Mabu - MATHEMATICAL DISRESPECT (Live Mic Performance),753505,85,20230720,Lil Mabu
Taylor Swift - I Can See You (Taylor’s Version) (From The Vault) (Official Video),744433,86,20230720,Taylor Swift
MISAMO “Do not touch” M/V,744059,87,20230720,JYP Entertainment
King Von - When I Die (Official Visualizer),741678,88,20230720,King Von
Fuerza Regida X Edgardo Nuñez - Billete Grande (En Vivo 2022),730664,89,20230720,FUERZA REGIDA
"Kane Brown, Katelyn Brown - Thank God (Official Music Video)",725692,90,20230720,Kane Brown
Bailey Zimmerman - Rock and A Hard Place (Official Music Video),721834,91,20230720,Bailey Zimmerman
Chino Pacas - El Gordo Trae El Mando [Video Oficial],717030,92,20230720,STREET MOB
NewJeans (뉴진스) 'Super Shy' Official MV,712783,93,20230720,HYBE LABELS
"Yandel, Feid  - Yandel 150 (Video Oficial)",711197,94,20230720,Yandel
Moneybagg Yo - F My BM (Official Music Video),701262,95,20230720,MoneyBagg Yo
Troye Sivan - Rush (Official Video),698161,96,20230720,Troye Sivan
JVKE - this is what heartbreak feels like (Official Lyric Video),696350,97,20230720,JVKE
KAROL G - Amargura (Visualizer),694804,98,20230720,KAROL G
Drake - Search & Rescue (Official Visualizer),688039,99,20230720,Drake
NLE Choppa Feat. @SexyyRed - Slut Me Out Remix (Official Video),684155,100,20230720,NLE CHOPPA
Jason Aldean - Try That In A Small Town (Official Music Video),12838196,1,20230727,Jason Aldean
6ix9ine - Shaka Laka (feat. Kodak Black & Yailin la Mas Viral) (Official Music Video),4317209,2,20230727,Tekashi 6ix9ine
Lil Durk - All My Life ft. J. Cole (Official Video),2893260,3,20230727,Lil Durk
Toosii - Favorite Song (Official Video),2883910,4,20230727,Toosii 
Latto - Put It On Da Floor Again (feat. Cardi B) [Official Video],2870874,5,20230727,Latto
Nicki Minaj & Ice Spice – Barbie World (with Aqua) [Official Music Video],2706089,6,20230727,Nicki Minaj
"The Drake & Central Cee ""On The Radar"" Freestyle",2561066,7,20230727,On The Radar Radio
Yng Lvcas & Peso Pluma - La Bebe (Remix) [Video Oficial],2363317,8,20230727,Yng Lvcas
Ella Baila Sola - (Video Oficial) - Eslabon Armado y Peso Pluma - DEL Records 2023,2270726,9,20230727,DEL Records
Grupo Frontera x Bad Bunny - UN X100TO (Video Oficial),2268071,10,20230727,Grupo Frontera
Myke Towers - LALA (Lyric Video),2025704,11,20230727,Myke Towers
Sinéad O'Connor - Nothing Compares 2 U (Official Music Video) [HD],1998377,12,20230727,Sinéad O'Connor
Morgan Wallen - Last Night (One Record At A Time Sessions),1968285,13,20230727,Morgan Wallen
YoungBoy Never Broke Again - B*tch Let's Do It [Official Music Video],1825452,14,20230727,YoungBoy Never Broke Again
Ice Spice - Deli,1783907,15,20230727,Ice Spice
"Travis Scott, Bad Bunny, The Weeknd - K-POP (Official Music Video)",1717545,16,20230727,Travis Scott
Aqua - Barbie Girl (Official Music Video),1709261,17,20230727,Aqua
Young Nudy - Peaches & Eggplants (Official Video) ft. 21 Savage,1688103,18,20230727,Young Nudy
Ice Spice & Nicki Minaj - Princess Diana (Official Music Video),1666770,19,20230727,Ice Spice
"Rylo Rodriguez - ""Equal Dirt"" (Official Music Video)",1660134,20,20230727,Rylo Rodriguez
RUBICON (Lyric Video) - Peso Pluma,1614485,21,20230727,Peso Pluma
"Rylo Rodriguez - ""Thang for you"" ft. NoCap (Official Music Video)",1605813,22,20230727,Rylo Rodriguez
"Grupo Firme - Gerardo Coronel ""El Jerry"" - Qué Onda Perdida (Video Oficial)",1569679,23,20230727,Grupo Firme
Quavo & Future - Turn Your Clic Up (Official Video),1512610,24,20230727,Quavo Huncho
"Peso Pluma, Grupo Frontera - TULUM (Video Oficial)",1470572,25,20230727,Peso Pluma
"LADY GAGA (Video Oficial) - Peso Pluma, Gabito Ballesteros, Junior H",1446383,26,20230727,Peso Pluma
"KAROL G, Shakira - TQG (Official Video)",1441461,27,20230727,KAROL G
KAROL G - S91 (Official Video),1425386,28,20230727,KAROL G
"GloRilla, Cardi B - Tomorrow 2 (Official Music Video)",1384968,29,20230727,theofficialGloRilla
Carin Leon x Grupo Frontera - QUE VUELVAS (Video Oficial),1366437,30,20230727,Grupo Frontera
Fuerza Regida - SABOR FRESA [Official Video],1356199,31,20230727,FUERZA REGIDA
That Mexican OT - Johnny Dang (feat. Paul Wall & Drodi) (Official Music Video),1335344,32,20230727,That Mexican OT
EL ALFA X Peso Pluma  - Plebada (Video Oficial),1294579,33,20230727,ElAlfaElJefeTV
Yahritza Y Su Esencia & Grupo Frontera - Frágil (Official Lyric Video),1265827,34,20230727,Yahritza Y Su Esencia
정국 (Jung Kook) 'Seven (feat. Latto)' Official MV,1262476,35,20230727,HYBE LABELS
Grupo Frontera - NO SE VA (Video Oficial),1212248,36,20230727,Grupo Frontera
Peso Pluma - Bye (Video Oficial),1206385,37,20230727,Peso Pluma
"Yuridia, Angela Aguilar - Qué Agonía (Video Oficial)",1203631,38,20230727,Yuridia 
Red Flags (ft. Montaigne) OFFICIAL VIDEO,1189883,39,20230727,tom cardy
"Peso Pluma, Natanael Cano - PRC (Video Oficial)",1179753,40,20230727,Peso Pluma
"Rema, Selena Gomez - Calm Down (Official Music Video)",1161030,41,20230727,Selena Gomez
Fuerza Regida - TQM [Official Video],1140190,43,20230727,FUERZA REGIDA
Lil Baby - California Breeze (Official Video),1138150,44,20230727,Lil Baby Official 
Moneybagg Yo - F My BM (Official Music Video),1131902,45,20230727,MoneyBagg Yo
Jason Aldean - Try That In A Small Town (Official Audio),1123059,46,20230727,Jason Aldean
NewJeans (뉴진스) 'ETA' Official MV,1122003,47,20230727,HYBE LABELS
FendiDa Rappa 'Point Me 2' (with Cardi B) [Official Video],1117949,48,20230727,FendiDa Rappa
Billie Eilish - What Was I Made For? (Official Music Video),1106853,49,20230727,Billie Eilish
6ix9ine - Pa Ti (feat. Yailin La Más Viral) (Official Music Video),1103852,50,20230727,Tekashi 6ix9ine
Rod Wave - Fight The Feeling (Official Video),1093979,51,20230727,RodWave
"Ryan Castro, Peso Pluma - QUEMA 🔥 (Video Oficial)",1062807,52,20230727,Ryan Castro
PESO PLUMA || BZRP Music Sessions #55,1042263,53,20230727,Bizarrap
6ix9ine - Shaka Laka (feat. Kodak Black & Yailin la Mas Viral) (Official Visualizer),1041970,54,20230727,Tekashi 6ix9ine
Sexyy Red - SkeeYee (Official Video),1020389,55,20230727,Sexyy Red
"Becky G, Peso Pluma - CHANEL (Official Video)",1015913,56,20230727,Becky G
Gunna - fukumean [Official Visualizer],1004835,57,20230727,Gunna
"LADY GAGA (Visualizer) - Peso Pluma, Gabito Ballesteros, Junior H",988687,58,20230727,Peso Pluma
HARDY - wait in the truck (feat. Lainey Wilson) (Official Music Video),935020,59,20230727,HARDY
Morgan Wallen - Thinkin’ Bout Me,909634,60,20230727,Morgan Wallen
"Jelly Roll - ""NEED A FAVOR"" (Official Music Video)",904843,61,20230727,Jelly Roll
GloRilla - Lick Or Sum (Official Music Video),891844,62,20230727,theofficialGloRilla
Grupo Frontera x Ke Personajes - OJITOS ROJOS (Video Oficial),881580,63,20230727,Grupo Frontera
Bad Bunny - WHERE SHE GOES (Official Video),880143,64,20230727,Bad Bunny
Carin Leon - Primera Cita [Official Video],879436,65,20230727,Carin Leon oficial
"DaBaby, Sexyy Red - SHAKE SUMN (Remix) [Official Music Video]",850687,66,20230727,DaBaby
NUEVA VIDA (Lyric Video) - Peso Pluma,844633,67,20230727,Peso Pluma
Yahritza Y Su Esencia & Grupo Frontera - Frágil (Official Video),843969,68,20230727,Yahritza Y Su Esencia
skibidi toilet (song),807110,69,20230727,CG5
"Feid, Young Miko - Classy 101 (Official Video)",795049,70,20230727,Feid
Junior H con Banda - El Hijo Mayor [En Vivo],794154,71,20230727,Rancho Humilde
Sexyy Red - Pound Town (Spring Break Edition) (Official Video),793861,72,20230727,Sexyy Red
Kaliii - Area Codes (Official Music Video),788510,73,20230727,Kaliii
Dua Lipa - Dance The Night (From Barbie The Album) [Official Music Video],775686,74,20230727,Dua Lipa
Coco Jones - ICU,758745,75,20230727,Coco Jones
Ice Spice - Deli (Visualizer),754864,76,20230727,Ice Spice
Eden Muñoz & Junior H– Abcdario (Video Oficial),747116,77,20230727,Eden Muñoz
Olivia Rodrigo - vampire (Official Video),735602,78,20230727,Olivia Rodrigo
BigXthaPlug ft. Big Yavo - Boy (Official Video),726464,79,20230727,BigXthaPlug
"Lauv - Steal The Show (From ""Elemental"")",722495,80,20230727,DisneyMusicVEVO
Central Cee x Dave - Sprinter [Music Video],715847,81,20230727,Central Cee
Gunna - fukumean [Official Video],709498,82,20230727,Gunna
Natanael Cano - Mi Bello Angel [Official Video],705500,83,20230727,Natanael Cano
Post Malone - Mourning (Official Music Video),700215,84,20230727,Post Malone
Chino Pacas X Fuerza Regida - Dijeron que no la iba lograr [ Oficial Video ],688110,85,20230727,FUERZA REGIDA
"Gerardo Coronel ""El Jerry"" -  Qué Onda Perdida [Video Oficial]",672451,86,20230727,Gerardo Coronel El Jerry
YoungBoy Never Broke Again - Big Truck [Official Music Video],664940,87,20230727,YoungBoy Never Broke Again
"LAGUNAS (Lyric Video) - Peso Pluma, Jasiel Nuñez",658253,88,20230727,Peso Pluma
Tyler Childers - In Your Love (Official Video),654171,89,20230727,Tyler Childers
Taylor Swift - Blank Space,653949,90,20230727,Taylor Swift
KAROL G - WATATI (feat. Aldo Ranks) (From Barbie The Album) [Official Music Video],645757,91,20230727,KAROL G
"LUNA (Lyric Video) - Peso Pluma, Junior H",640472,92,20230727,Peso Pluma
Fuerza Regida x Natanael Cano - CH Y LA PIZZA [Official Video],640195,93,20230727,FUERZA REGIDA
Drake - Search & Rescue (Official Visualizer),637049,94,20230727,Drake
Young Thug - Oh U Went (feat. Drake) [Official Video],628772,95,20230727,Young Thug
JVKE - this is what heartbreak feels like (Official Lyric Video),628277,96,20230727,JVKE
In The End [Official HD Music Video] - Linkin Park,623199,97,20230727,Linkin Park
Luke Combs - Fast Car (Official Live Video),623121,98,20230727,Luke Combs
Lil Mabu - MATHEMATICAL DISRESPECT (Live Mic Performance),614964,99,20230727,Lil Mabu
ZAYN - Love Like This (Official Music Video),610980,100,20230727,zayn
Offset & Cardi B - JEALOUSY (Official Music Video),4955366,1,20230803,OFFSETYRN
Jason Aldean - Try That In A Small Town (Official Music Video),3628275,2,20230803,Jason Aldean
Ice Spice - Deli,3536432,3,20230803,Ice Spice
"Tom MacDonald & Adam Calhoun - ""American Flags""",3333860,4,20230803,Tom MacDonald
Lil Durk - All My Life ft. J. Cole (Official Video),3104570,5,20230803,Lil Durk
Nicki Minaj & Ice Spice – Barbie World (with Aqua) [Official Music Video],2982397,6,20230803,Nicki Minaj
Latto - Put It On Da Floor Again (feat. Cardi B) [Official Video],2897547,7,20230803,Latto
Toosii - Favorite Song (Official Video),2888463,8,20230803,Toosii 
Tyler Childers - In Your Love (Official Video),2411852,9,20230803,Tyler Childers
Yng Lvcas & Peso Pluma - La Bebe (Remix) [Video Oficial],2313085,10,20230803,Yng Lvcas
Grupo Frontera x Bad Bunny - UN X100TO (Video Oficial),2222064,11,20230803,Grupo Frontera
Ella Baila Sola - (Video Oficial) - Eslabon Armado y Peso Pluma - DEL Records 2023,2221120,12,20230803,DEL Records
6ix9ine - Shaka Laka (feat. Kodak Black & Yailin la Mas Viral) (Official Music Video),2052775,13,20230803,Tekashi 6ix9ine
Morgan Wallen - Last Night (One Record At A Time Sessions),1993936,14,20230803,Morgan Wallen
Young Nudy - Peaches & Eggplants (Official Video) ft. 21 Savage,1961672,15,20230803,Young Nudy
"Grupo Firme - Gerardo Coronel ""El Jerry"" - Qué Onda Perdida (Video Oficial)",1840558,16,20230803,Grupo Firme
YoungBoy Never Broke Again - B*tch Let's Do It [Official Music Video],1822873,17,20230803,YoungBoy Never Broke Again
RUBICON (Lyric Video) - Peso Pluma,1674411,18,20230803,Peso Pluma
Ice Spice & Nicki Minaj - Princess Diana (Official Music Video),1672289,19,20230803,Ice Spice
"Rylo Rodriguez - ""Thang for you"" ft. NoCap (Official Music Video)",1634818,20,20230803,Rylo Rodriguez
"LADY GAGA (Video Oficial) - Peso Pluma, Gabito Ballesteros, Junior H",1614712,21,20230803,Peso Pluma
Aqua - Barbie Girl (Official Music Video),1597861,22,20230803,Aqua
"Rylo Rodriguez - ""Equal Dirt"" (Official Music Video)",1597712,23,20230803,Rylo Rodriguez
"Jay Wheeler, Anuel AA, Hades66 - Pacto (Remix) (Official Video) ft. Bryant Myers, Dei V",1563249,24,20230803,Jay Wheeler
Myke Towers - LALA (Lyric Video),1524819,25,20230803,Myke Towers
"GloRilla, Cardi B - Tomorrow 2 (Official Music Video)",1498018,26,20230803,theofficialGloRilla
"Peso Pluma, Grupo Frontera - TULUM (Video Oficial)",1478371,27,20230803,Peso Pluma
Yahritza Y Su Esencia & Grupo Frontera - Frágil (Official Lyric Video),1441963,28,20230803,Yahritza Y Su Esencia
"KAROL G, Shakira - TQG (Official Video)",1383823,29,20230803,KAROL G
That Mexican OT - Johnny Dang (feat. Paul Wall & Drodi) (Official Music Video),1383083,30,20230803,That Mexican OT
"Yuridia, Angela Aguilar - Qué Agonía (Video Oficial)",1377245,31,20230803,Yuridia 
Myke Towers - Lala (Video Oficial),1363592,32,20230803,Myke Towers
Sinéad O'Connor - Nothing Compares 2 U (Official Music Video) [HD],1354446,33,20230803,Sinéad O'Connor
Carin Leon x Grupo Frontera - QUE VUELVAS (Video Oficial),1326933,34,20230803,Grupo Frontera
